code,name,gender,country_code,events,birth_date,coach
1959270,BOTIN le CHEVER Diego,M,ESP,"[""Men's Skiff""]",25/12/1993,National: Jose (Pepe) Lis (ESP).<br>Personal: ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï
1959271,BRUGMAN CABOT Nora,F,ESP,['Mixed Dinghy'],31/1/1992,
1959276,ECHEGOYEN DOMINGUEZ Tamara,F,ESP,"[""Women's Skiff""]",17/2/1984,Pablo Iglesias (ESP)
1959279,LAMADRID TRUEBA Pilar,F,ESP,"[""Women's Windsurfing""]",12/12/1996,Mateo Sanz Lanz (SUI) two-time Olympian (2016 2020)
1959284,MONCADA SANCHEZ Ana,F,ESP,"[""Women's Dinghy""]",28/3/2001,Janus Bull
1959285,PACHECO van RIJNSOEVER Tara,F,ESP,['Mixed Multihull'],3/10/1988,Pablo Garcia (ESP)
1959287,PULIDO BORRELL Gisela,F,ESP,"[""Women's Kite""]",14/1/1994,Antonio Mï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï
1959294,TRITTEL PAUL Florian,M,ESP,"[""Men's Skiff""]",23/5/1994,Personal: Alvaro del Arco (ESP)
1959298,XAMMAR HERNANDEZ Jordi,M,ESP,['Mixed Dinghy'],2/12/1993,Personal: Gideon Kliger (ISR) Juan de la Fuente (ARG)
1959344,MARTINEZ Franchina,F,DOM,['4 x 400m Relay Mixed'],31/12/1999,
1959450,GORDON Jehlani,M,JAM,"[""Men's 4 x 100m Relay""]",1/12/2003,
1959452,HAYLES Reheem,M,JAM,['4 x 400m Relay Mixed'],9/3/2001,
1959486,BERMUDEZ LABBE Sebastian,M,GUA,['Skeet Men'],26/6/2001,National/Personal: James Graves (USA)
1959716,YEGO Julius,M,KEN,"[""Men's Javelin Throw""]",4/1/1989,Personal: Joseph Mosonik (KEN)
1959778,SHOSTAK Aliaksei,M,USA,['Men'],8/2/1995,Personal: Dmitri Poliaroush (BLR) Tara Guidry (USA) Aliaksandr Shostak (BLR) his father
1959781,HONG Asher,M,USA,"['Men' ""Men's Floor Exercise"" ""Men's Horizontal Bar"" ""Men's Parallel Bars"" ""Men's Pommel Horse"" ""Men's Rings"" ""Men's Vault"" ""Men's Team""]",23/3/2004,Club: Thom Glielmi
1959810,GRISKENAS Evita,F,USA,['Individual All-Around'],3/12/2000,Personal: Natalia Klimouk (BLR) Angelina Yovcheva (BUL) Dani Takova (BUL)
1959811,RICHARD Frederick,M,USA,"['Men' ""Men's All-Around"" ""Men's Floor Exercise"" ""Men's Horizontal Bar"" ""Men's Parallel Bars"" ""Men's Pommel Horse"" ""Men's Rings"" ""Men's Vault"" ""Men's Team""]",23/4/2004,Club: Levon Karakhanyan Tom Fontecchio
1959814,RIVERA Hezly,F,USA,"['Women' ""Women's Balance Beam"" ""Women's Floor Exercise"" ""Women's Uneven Bars"" ""Women's Vault"" ""Women's Team""]",4/6/2008,Personal: Valeri Liukin (KAZ) Anna Liukin (RUS)
1959819,CAREY Jade,F,USA,"['Women' ""Women's Balance Beam"" ""Women's Floor Exercise"" ""Women's Uneven Bars"" ""Women's Vault"" ""Women's Team""]",27/5/2000,Personal: Brian Carey (USA) her father since age 11
1959822,STEVENS Jessica,F,USA,['Women'],5/7/2000,Personal: Konstantin Gulisashvili (GEO)
1959823,MALONE Brody,M,USA,"['Men' ""Men's All-Around"" ""Men's Floor Exercise"" ""Men's Horizontal Bar"" ""Men's Parallel Bars"" ""Men's Pommel Horse"" ""Men's Rings"" ""Men's Vault"" ""Men's Team""]",7/1/2000,Club: Samuel Mikulak (USA) Syque Ceasar
1959825,CHILES Jordan,F,USA,"['Women' ""Women's All-Around"" ""Women's Balance Beam"" ""Women's Floor Exercise"" ""Women's Uneven Bars"" ""Women's Vault"" ""Women's Team""]",15/4/2001,Personal: Laurent Landi (FRA) Cecile Canqueteau-Landi (FRA) since 2019
1959855,JUDA Paul,M,USA,"['Men' ""Men's All-Around"" ""Men's Floor Exercise"" ""Men's Horizontal Bar"" ""Men's Parallel Bars"" ""Men's Pommel Horse"" ""Men's Rings"" ""Men's Vault"" ""Men's Team""]",7/7/2001,Club: Yuan Xiao Jordan Gaarenstroom Juha Tanskanen
1959861,BILES Simone,F,USA,"['Women' ""Women's All-Around"" ""Women's Balance Beam"" ""Women's Floor Exercise"" ""Women's Uneven Bars"" ""Women's Vault"" ""Women's Team""]",14/3/1997,Personal: Laurent Landi (FRA); Cecile Canqueteau-Landi (FRA)
1959865,NEDOROSCIK Stephen,M,USA,"['Men' ""Men's Floor Exercise"" ""Men's Horizontal Bar"" ""Men's Parallel Bars"" ""Men's Pommel Horse"" ""Men's Rings"" ""Men's Vault"" ""Men's Team""]",28/10/1998,Club: Samuel Mikulak Syque Caesar (USA)
1959866,LEE Sunisa,F,USA,"['Women' ""Women's All-Around"" ""Women's Balance Beam"" ""Women's Floor Exercise"" ""Women's Uneven Bars"" ""Women's Vault"" ""Women's Team""]",9/3/2003,Personal: Jess Graba (USA) Alison Lim (USA)
1959947,ABELLEIRA Teresa,F,ESP,['Women'],9/1/2000,National: Montse Tomï¿½ï¿½ï¿
1959949,ALEIXANDRI Laia,F,ESP,['Women'],25/8/2000,National: Montse Tomï¿½ï¿½ï¿
1959961,BATLLE Ona,F,ESP,['Women'],10/6/1999,National: Montse Tomï¿½ï¿½ï¿
1959965,BONMATI Aitana,F,ESP,['Women'],18/1/1998,Club: Jonatan Girï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½
1959967,CALDENTEY Mariona,F,ESP,['Women'],19/3/1996,National: Montse Tomï¿½ï¿½ï¿
1959973,CARMONA Olga,F,ESP,['Women'],12/6/2000,National: Montse Tomï¿½ï¿½ï¿
1959975,CODINA Laia,F,ESP,['Women'],22/1/2000,National: Montse Tomï¿½ï¿½ï¿
1959976,COLL Cata,F,ESP,['Women'],23/4/2001,Club: Jonatan Girï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½
1959980,del CASTILLO Athenea,F,ESP,['Women'],24/10/2000,National: Montse Tomï¿½ï¿½ï¿
1959997,GARCIA Lucia,F,ESP,['Women'],14/7/1998,National: Montse Tomï¿½ï¿½ï¿
1960005,GUIJARRO Patri,F,ESP,['Women'],17/5/1998,Club: Jonatan Giraldez (ESP) until June 2024/Pere Romeu (ESP) from July 2024.<br>National: Montse Tomï¿½ï¿½ï¿
1960006,HERMOSO Jennifer,F,ESP,['Women'],9/5/1990,National: Montse Tomï¿½ï¿½ï¿
1960008,HERNANDEZ Oihane,F,ESP,['Women'],4/5/2000,Club: Alberto Toril (ESP).<br>National: Montse Tomï¿½ï¿½ï¿
1960015,LETE Elene,F,ESP,['Women'],7/5/2002,
1960019,LOPEZ Vicky,F,ESP,['Women'],26/7/2006,
1960030,MENDEZ Maria,F,ESP,['Women'],10/4/2001,Club: Jose Luis Sanchez (ESP).<br>National: Montse Tome (ESP)
1960038,NAVARRO Eva,F,ESP,['Women'],27/1/2001,Club: Arturo Ruiz (ESP).<br>National: Montse Tome (ESP)
1960046,PARALLUELO Salma,F,ESP,['Women'],13/11/2003,National: Montse Tomï¿½ï¿½ï¿
1960048,PAREDES Irene,F,ESP,['Women'],4/7/1991,National: Montse Tomï¿½ï¿½ï¿
1960058,PUTELLAS Alexia,F,ESP,['Women'],4/2/1994,National: Montse Tomï¿½ï¿½ï¿
1960064,REDONDO Alba,F,ESP,['Women'],27/8/1996,National: Montse Tomï¿½ï¿½ï¿
1960065,RODRIGUEZ Misa,F,ESP,['Women'],22/7/1999,National: Montse Tomï¿½ï¿½ï¿
1960111,NORWOOD Vernon,M,USA,"[""Men's 4 x 400m Relay"" '4 x 400m Relay Mixed']",10/4/1992,Personal: Dennis Shaver (USA)
1960115,HOBBS Aleia,F,USA,"[""Women's 4 x 100m Relay""]",24/2/1996,Personal: Dennis Shaver
1960118,NUR Abdihamid,M,USA,"[""Men's 5000m""]",14/10/1997,Personal: Mike Smith (USA)
1960125,COLEMAN Christian,M,USA,"[""Men's 4 x 100m Relay""]",6/3/1996,Personal: Tim Hall (USA)
1960137,HILTZ Nikki,F,USA,"[""Women's 1500m""]",23/10/1994,Personal: Mike Smith (USA)
1960143,MACKAY Emily,F,USA,"[""Women's 1500m""]",30/4/1998,Personal: Mark Coogan (USA)
1960145,ST. PIERRE Elle,F,USA,"[""Women's 1500m""]",20/2/1995,Personal: Mark Coogan (USA)
1960146,CRITTENDEN Freddie,M,USA,"[""Men's 110m Hurdles""]",3/8/1994,Personal: Tim O'Neil (USA)
1960149,BALDWIN Heath,M,USA,"[""Men's Decathlon""]",8/2/2001,Personal: Holly Hankenson (USA) Richard Fisher (USA) Derrick Vicars (USA)
1960155,LAWSON Jarrion,M,USA,"[""Men's Long Jump""]",6/5/1994,Personal: Travis Geopfert (USA)
1960161,SCHWEIZER Karissa,F,USA,"[""Women's 10000m"" ""Women's 5000m""]",4/5/1996,Personal: Jerry Schumacher (USA)
1960162,IRBY-JACKSON Lynna,F,USA,['4 x 400m Relay Mixed'],6/12/1998,Personal: Tonja Buford-Bailey (USA) 1996 Olympic 400m hurdles bronze medallist 1995 World Championships 400m hurdles silver medallist
1960169,RUSSELL Masai,F,USA,"[""Women's 100m Hurdles""]",17/6/2000,Personal: Lonnie Greene (USA)
1960173,LYLES Noah,M,USA,"[""Men's 100m"" ""Men's 200m"" ""Men's 4 x 100m Relay""]",18/7/1997,Personal: Lance Brauman (USA)
1960177,HALL Quincy,M,USA,"[""Men's 400m"" ""Men's 4 x 400m Relay""]",31/7/1998,
1960178,KENDRICKS Sam,M,USA,"[""Men's Pole Vault""]",7/9/1992,Personal: Scott Kendricks (USA) his father
1960179,LITTLE Shamier,F,USA,"[""Women's 4 x 400m Relay"" '4 x 400m Relay Mixed']",20/3/1995,Personal: Vince Anderson (USA)
1960181,RICHARDSON Sha'carri,F,USA,"[""Women's 100m"" ""Women's 4 x 100m Relay""]",25/3/2000,Personal: Dennis Mitchell (USA)
1960187,KINCAID William,M,USA,"[""Men's 10000m""]",21/9/1992,Personal: Mike Smith (USA)
1960213,MONTANO ARROYO Andres Roberto,M,ECU,"[""Men's Greco-Roman 67kg""]",6/4/1990,
1960221,REASCO VALDEZ Genesis Rosangela,F,ECU,"[""Women's Freestyle 76kg""]",18/7/1998,
1960228,YEPEZ GUZMAN Lucia Yamileth,F,ECU,"[""Women's Freestyle 53kg""]",18/2/2001,Personal: Jorge Gonzalez (ECU)
1960231,OBERHOLZER Dallas,M,RSA,"[""Men's Park""]",27/6/1975,
1960232,VALJALO Brandon,M,RSA,"[""Men's Street""]",11/7/1998,
1960233,AWUAH Boipelo,F,RSA,"[""Women's Street""]",21/12/2005,
1960237,VALVERDE MELENDRES Luisa Elizabeth,F,ECU,"[""Women's Freestyle 57kg""]",4/7/1991,
1960303,AL ROUMI Amal,F,KUW,"[""Women's 800m""]",22/8/1992,Al-Fatat Sporting Club (KUW)
1960328,JONES Will,M,CAN,"[""Men's Skiff""]",5/3/1995,Francisco Andrade (POR) two-time Olympian (2008 2012) in the 49er class
1960330,BUGEJA Emily,F,CAN,"[""Women's Kite""]",30/4/1999,Kevin Black
1960331,LEWIN-LAFRANCE Antonia,F,CAN,"[""Women's Skiff""]",12/6/1997,Krzysztof Kierkowski (POL) two-time Olympian (2004 2008) in the 49er class
1960335,BARNES Justin,M,CAN,"[""Men's Skiff""]",26/3/1991,National: Ken Dool (CAN).<br>National: Erik van der Pol (CAN).<br>Personal: Giulia Conti (ITA) four-time Olympian in the Yngling 470 and 49erFx classes.<br>Personal: Jorge Lima (POR) three-time Olympian in the 49er class
1960337,LEWIN-LAFRANCE Georgia,F,CAN,"[""Women's Skiff""]",1/12/1999,Krzysztof Kierkowski (POL) two-time Olympian (2004 2008) in the 49er class
1960341,DOUGLAS Sarah,F,CAN,"[""Women's Dinghy""]",21/1/1994,Personal: Vaughn Harrison (CAN)
1960349,ALYOUHA Yaqoub,M,KUW,"[""Men's 110m Hurdles""]",31/1/1993,Personal: Badr Abbas (KUW)
1960533,ESERCITATO Michele,M,CAN,['10m Air Pistol Men'],7/11/2001,
1960544,IKEDA Tye,M,CAN,['10m Air Rifle Men' '50m Rifle 3 Positions Men'],8/12/1996,National: Dave Woolridge
1960549,WESTLAKE Shannon,F,CAN,['50m Rifle 3 Positions Women'],21/11/1985,
1960557,SHAH Ameena,F,KUW,"[""Women's Dinghy""]",24/1/2001,National: Valentin Ivanov (BUL)
1960567,SGHAIER Zaineb,F,TUN,"[""Women's Freestyle 76kg""]",25/9/2002,National: Rochdi Rhimi
1960581,COCKRELL Anna,F,USA,"[""Women's 400m Hurdles""]",28/8/1997,"Personal: Lawrence ""Boogie"" Johnson (USA)"
1960588,BROWN Brittany,F,USA,"[""Women's 200m""]",18/4/1995,"Personal: Lawrence ""Boogie"" Johnson (USA)"
1960590,DEADMON Bryce,M,USA,"[""Men's 4 x 400m Relay"" '4 x 400m Relay Mixed']",26/3/1997,Personal: Vince Anderson (USA)
1960604,BAILEY Christopher,M,USA,"[""Men's 400m"" ""Men's 4 x 400m Relay""]",29/5/2000,
1960610,ALLEN CJ,M,USA,"[""Men's 400m Hurdles""]",14/2/1995,Personal: Wayne Phipps (USA)
1960612,LINDWURM Dakotah,F,USA,"[""Women's Marathon""]",1/5/1995,Personal: Chris Lundstrom (USA)
1960622,CRANNY Elise,F,USA,"[""Women's 5000m""]",9/5/1996,
1960646,BROWN Joseph,M,USA,"[""Men's Discus Throw""]",13/6/1996,
1960650,BROWN Kaylyn,F,USA,"[""Women's 4 x 400m Relay"" '4 x 400m Relay Mixed']",31/12/2004,Personal: Chris Johnson (USA)
1960658,BLANKS Graham,M,USA,"[""Men's 5000m""]",24/4/2002,Club: Alex Gibby
1960659,BEDNAREK Kenneth,M,USA,"[""Men's 100m"" ""Men's 200m"" ""Men's 4 x 100m Relay""]",14/10/1998,
1960664,CLEMONS Malcolm,M,USA,"[""Men's Long Jump""]",8/3/2002,Personal: Nic Petersen (USA)
1960667,BOLING Matthew,M,USA,"[""Men's 4 x 400m Relay""]",20/6/2000,
1960675,AKINS Nia,F,USA,"[""Women's 800m""]",7/7/1998,Personal: Danny Mackay (USA)
1960684,BENJAMIN Rai,M,USA,"[""Men's 400m Hurdles"" ""Men's 4 x 400m Relay""]",27/7/1997,Personal: Quincy Watts (USA) two-time 1992 Olympic champion (400m 4x400m relay). Joanna Hayes (USA) 2004 Olympic 100m hurdles champion
1960688,CROUSER Ryan,M,USA,"[""Men's Shot Put""]",18/12/1992,Personal: Mario Sategna (USA)
1960705,BROOKS Taliyah,F,USA,"[""Women's Heptathlon""]",8/2/1995,Personal: Chris Johnson (USA)
1960709,DAVIS Tamari,F,USA,"[""Women's 4 x 100m Relay""]",15/2/2003,Personal: Gary Evans Kaila Reddick (USA)
1960711,DAVIS-WOODHALL Tara,F,USA,"[""Women's Long Jump""]",20/5/1999,br>Personal: Travis Geopfert (USA)
1960716,BASSITT Trevor,M,USA,"[""Men's 400m Hurdles""]",26/2/1998,Personal: Mike Holloway (USA)
1960721,ALLMAN Valarie,F,USA,"[""Women's Discus Throw""]",23/2/1995,Personal: Zebulon Sion (USA)
1960722,CONSTIEN Valerie,F,USA,"[""Women's 3000m Steeplechase""]",21/3/1996,Personal: Mark Wetmore (USA) Heather Burroughs (USA)
1960723,CUNNINGHAM Vashti,F,USA,"[""Women's High Jump""]",18/1/1998,Personal: Randall Cunningham Sr (USA) her father
1960740,FURQUIM BASTOS Georgia,F,BRA,['Skeet Women'],20/12/1996,Personal: Jaison Sandro Santin (BRA) - her partner
1960741,MEYER Geovana,F,BRA,['10m Air Rifle Women' '50m Rifle 3 Positions Women'],10/9/2001,
1960746,CHATEAUBRIAN Philipe,M,BRA,['10m Air Pistol Men'],31/1/1989,Personal: Julio Almeida (BRA)
1960762,APPS Olivia,F,CAN,['Women'],1/12/1998,National: Jack Hanratty (CAN)
1960765,BERMUDEZ Fancy,F,CAN,['Women'],27/5/2002,Jack Hanratty (CAN)
1960778,CORRIGAN Alysha,F,CAN,['Women'],25/1/1997,National: Jack Hanratty (CAN)
1960779,CROSSLEY Caroline,F,CAN,['Women'],19/4/1998,Jack Hanratty (CAN)
1960781,DANIELS Chloe,F,CAN,['Women'],27/4/2003,National: Jack Hanratty (CAN)
1960797,HOGAN-ROCHESTER Asia,F,CAN,['Women'],20/4/1999,National: Jack Hanratty (CAN)
1960803,LOGAN Piper,F,CAN,['Women'],13/7/2001,National: Jack Hanratty (CAN)
1960812,NORSTEN Carissa,F,CAN,['Women'],7/11/2003,National: Jack Hanratty (CAN)
1960817,PERRY Taylor,F,CAN,['Women'],23/7/2000,
1960822,SCURFIELD Krissy,F,CAN,['Women'],15/6/2003,National: Jack Hanratty (CAN)
1960826,SYMONDS Florence,F,CAN,['Women'],20/5/2002,National: Jack Hanratty (CAN)
1960832,VALENZUELA Shalaya,F,CAN,['Women'],12/6/1999,National: Jack Hanratty (CAN)
1960834,WARDLEY Keyara,F,CAN,['Women'],27/1/2000,National: Jack Hanratty (CAN)
1960837,WILLIAMS Charity,F,CAN,['Women'],20/10/1996,National: Jack Hanratty (CAN)
1960867,ARNOLD Djenyfer,F,BRA,"[""Women's Individual""]",8/3/1993,Personal: Marcelo Ortiz (BRA)
1960871,MESSIAS Manoel,M,BRA,"[""Men's Individual""]",19/11/1996,
1960872,HIDALGO Miguel,M,BRA,"[""Men's Individual""]",4/8/2000,
1960873,LOPES Vittoria,F,BRA,"[""Women's Individual""]",15/3/1996,
1960899,ECHIKUNWOKE Annette Nneka,F,USA,"[""Women's Hammer Throw""]",29/7/1996,Personal: Susan Seaton (USA)
1960902,EVANS Andrew,M,USA,"[""Men's Discus Throw""]",25/1/1991,Personal: John Dagata (USA)
1960907,HALL Anna,F,USA,"[""Women's Heptathlon""]",23/3/2001,Personal: Mike Holloway (USA)
1960909,HOLMES Alexis,F,USA,"[""Women's 400m"" ""Women's 4 x 400m Relay""]",28/1/2000,"Personal: Lawrence ""Boogie"" Johnson (USA)"
1960913,JOHNSON Alaysha,F,USA,"[""Women's 100m Hurdles""]",20/7/1996,Personal: Morgan David Wells (USA)
1960920,HOPPEL Bryce,M,USA,"[""Men's 800m""]",5/9/1997,Personal: Michael Whittlesey (USA)
1960921,KESSLER Hobbs,M,USA,"[""Men's 1500m"" ""Men's 800m""]",15/3/2003,Personal: Ron Warhurst (USA)
1960923,JACKSON Chase,F,USA,"[""Women's Shot Put""]",20/7/1994,Personal: Paul Wilson (GBR)
1960930,HAWKINS Chari,F,USA,"[""Women's Heptathlon""]",21/5/1991,Personal: Craig Poole (USA)
1960933,HOCKER Cole,M,USA,"[""Men's 1500m""]",6/6/2001,Personal: Ben Thomas (USA)
1960940,HAUGH Daniel,M,USA,"[""Men's Hammer Throw""]",3/5/1995,Personal: Mike Judge (USA)
1960958,KERLEY Fred,M,USA,"[""Men's 100m"" ""Men's 4 x 100m Relay""]",7/5/1995,Personal: Quincy Watts (USA) 1992 Olympic 400m champion. Changed coaches in September 2023
1960959,FISHER Grant,M,USA,"[""Men's 10000m"" ""Men's 5000m""]",22/4/1997,Personal: Mike Scannell (USA)
1960961,HOLLOWAY Grant,M,USA,"[""Men's 110m Hurdles""]",19/11/1997,Personal: Mike Holloway (USA) his cousin
1960971,FORD Jameesia,F,USA,"[""Women's 4 x 400m Relay""]",26/1/2005,
1960977,HARRISON Juvaughn,M,USA,"[""Men's High Jump""]",30/4/1999,Personal: Todd Lane (USA)
1960984,ELLIS Kendall,F,USA,"[""Women's 400m"" ""Women's 4 x 400m Relay""]",8/3/1996,Personal: Quincy Watts (USA) since 2014 (1992 Olympic 400m champion)
1961008,HOWARD Marisa,F,USA,"[""Women's 3000m Steeplechase""]",10/8/1992,Personal: Pat McCurry (USA)
1961011,JEFFERSON Melissa,F,USA,"[""Women's 100m"" ""Women's 4 x 100m Relay""]",21/2/2001,Personal: Dennis Mitchell (USA) three-time Olympic medallist 100m (1992 bronze) and 4x100m relay (1992 gold 1996 silver)
1961016,HAYES Quanera,F,USA,"[""Women's 4 x 400m Relay""]",7/3/1992,Personal: Alleyne Francique (GRN)
1961035,FRANKLIN Tori,F,USA,"[""Women's Triple Jump""]",7/10/1992,
1961039,LOBO Bruno,M,BRA,"[""Men's Kite""]",26/7/1993,
1961043,FONTES Bruno,M,BRA,"[""Men's Dinghy""]",25/9/1979,Bruno Di Bernardi
1961044,FRALEY Veronica,F,USA,"[""Women's Discus Throw""]",27/5/2000,Personal: John Newell (USA)
1961052,KIDD Gabriella,F,BRA,"[""Women's Dinghy""]",18/4/1997,Felipe Toledo (BRA)
1961053,KELATI FREZGHI Weini,F,USA,"[""Women's 10000m""]",1/12/1996,Personal: Stephen Haas (USA)
1961057,SIMOES Gabriel,M,BRA,"[""Men's Skiff""]",18/6/2002,
1961058,DUARTE HADDAD Henrique,M,BRA,['Mixed Dinghy'],28/5/1987,Alexandre Paradeda (BRA)
1961059,SWAN Isabel,F,BRA,['Mixed Dinghy'],18/11/1983,Rodrigo Amado
1961061,SIEMSEN Joao,M,BRA,['Mixed Multihull'],9/6/1992,Ian Andrewes (USA)
1961062,KUNZE Kahena,F,BRA,"[""Women's Skiff""]",12/3/1991,National: Javier Torres (ESP)
1961064,MARIUTTI ARNDT Marina,F,BRA,['Mixed Multihull'],20/4/2001,
1961065,SOFFIATTI GRAEL Martine,F,BRA,"[""Women's Skiff""]",12/2/1991,National: Javier Torres (ESP)
1961066,SOFFIATTI GRAEL Marco,M,BRA,"[""Men's Skiff""]",9/6/1989,
1961067,ISAAC Mateus,M,BRA,"[""Men's Windsurfing""]",16/1/1994,Bruno Prada (BRA) two-time Olympic medallist (one silver one bronze) in the Star class with Robert Scheidt (BRA) and five-time world champion
1961080,BENUS Matej,M,SVK,"[""Men's Canoe Single"" ""Men's Kayak Cross""]",2/11/1987,
1961081,MINTALOVA Eliska,F,SVK,"[""Women's Kayak Single"" ""Women's Kayak Cross""]",23/3/1999,Personal: Peter Cibak Jr (SVK)
1961108,LY Edward,M,CAN,"[""Men's Singles"" ""Men's Team""]",29/1/2003,
1961112,ZHANG Mo,F,CAN,"[""Women's Singles""]",17/1/1989,
1961120,HAZIN Jeremy,M,CAN,"[""Men's Team""]",27/2/2000,Personal: Eugene Wang (CAN) his teammate
1961122,WANG Eugene,M,CAN,"[""Men's Singles"" ""Men's Team""]",13/11/1985,
1961168,BERGER Matt,M,CAN,"[""Men's Street""]",10/10/1993,
1961169,DECENZO Ryan,M,CAN,"[""Men's Street""]",20/7/1986,
1961170,EBERT Fay,F,CAN,"[""Women's Park""]",19/11/2009,
1961173,RUSSELL Cordano,M,CAN,"[""Men's Street""]",4/8/2004,
1961203,AHAMDY Salam Bouha,F,MTN,"[""Women's 100m""]",30/8/2000,Personal: Houleye Ba (MTN) two-time Olympian (Rio 2016 Tokyo 2020).<br>Personal: Myriam Soumare (FRA) two-time Olympian (Beijing 2008 London 2012)
1961204,GUSIN Tatiana,F,GRE,"[""Women's High Jump""]",26/1/1994,Personal: Ioanna Siomou (GRE)
1961205,FRANTZESKAKIS Christos,M,GRE,"[""Men's Hammer Throw""]",26/4/2000,Personal: Kostas Papamarkakis (GRE)
1961207,ANASTASAKIS Michail,M,GRE,"[""Men's Hammer Throw""]",3/12/1994,Personal: Alexandros Papadimitriou (GRE) 2002 European Championships bronze medallist
1961212,DOSI Panagiota,F,GRE,"[""Women's High Jump""]",1/4/2001,Personal: Theodoros Dosis (GRE)
1961213,EMMANOUILIDOU Polyniki,F,GRE,"[""Women's 100m"" ""Women's 200m""]",30/6/2003,Personal: Katerina Alexopoulou (GRE)
1961218,KARALIS Emmanouil,M,GRE,"[""Men's Pole Vault""]",20/10/1999,Personal: Haralabos Karalis (GRE) his father
1961234,NTRISMPIOTI Antigoni,F,GRE,"[""Women's 20km Race Walk""]",21/3/1984,Personal: Brent Vallance (AUS)
1961243,SCARVELIS Stamatia,F,GRE,"[""Women's Hammer Throw""]",17/8/1995,Personal: Nathan Ott (USA)
1961245,STEFANIDI Aikaterini,F,GRE,"[""Women's Pole Vault""]",4/2/1990,Personal: Mitchell Krier (USA) her husband
1961246,TENTOGLOU Miltiadis,M,GRE,"[""Men's Long Jump""]",18/3/1998,Personal: Georgi Pomaski (BUL)
1961249,TZENGKO Elina,F,GRE,"[""Women's Javelin Throw""]",2/9/2002,Personal: Giorgos Botskariov (GRE)
1961255,ANTETOKOUNMPO Giannis,M,GRE,['Men'],6/12/1994,National: Vassilis Spanoulis (GRE).<br>Club: Doc Rivers (USA)
1961259,CALATHES Nick,M,GRE,['Men'],7/2/1989,National: Vassilis Spanoulis (GRE)
1961260,CHARALAMPOPOULOS Vasilis,M,GRE,['Men'],6/1/1997,National: Vassilis Spanoulis (GRE)
1961262,KALAITZAKIS Panagiotis,M,GRE,['Men'],2/1/1999,National: Vassilis Spanoulis (GRE).<br>Club: Ergin Ataman (TUR)
1961266,LARENTZAKIS Giannoulis,M,GRE,['Men'],22/9/1993,National: Vassilis Spanoulis (GRE).<br>Club: Georgios Bartzokas (GRE)
1961270,MITOGLOU Dinos,M,GRE,['Men'],11/6/1996,National: Vassilis Spanoulis (GRE).<br>Club: Ergin Ataman (TUR)
1961272,MORAITIS Dimitris,M,GRE,['Men'],3/2/1999,National: Vassilis Spanoulis (GRE).<br>Club: Ergin Ataman (TUR)
1961275,PAPAGIANNIS Georgios,M,GRE,['Men'],3/7/1997,National: Vassilis Spanoulis (GRE)
1961276,PAPANIKOLAOU Kostas,M,GRE,['Men'],31/7/1990,National: Vassilis Spanoulis (GRE).<br>Club: Georgios Bartzokas (GRE)
1961279,TOLIOPOULOS Vasilis,M,GRE,['Men'],15/6/1996,National: Vassilis Spanoulis (GRE).<br>Club: Ioannis Kastritis (GRE)
1961294,BOUGLAS Georgios,M,GRE,"[""Men's Road Race""]",17/11/1990,
1961299,MYTILINEOU Ioli,F,GRE,['Jumping Individual'],29/7/1997,Sean Crooks (USA)
1961300,GKOUNTOURA Theodora,F,GRE,"[""Women's Sabre Individual""]",14/3/1997,National: Thanasis Delenikas (GRE)
1961314,PETROUNIAS Eleftherios,M,GRE,"['Men' ""Men's Rings""]",30/11/1990,National: Dimitris Raftis (GRE)
1961317,TELTSIDOU Elisavet,F,GRE,['Women -70 kg'],8/11/1995,Club: Duru Gogoua (GRE).<br>National: Nikos Iliadis (GRE)
1961318,TSELIDIS Theodoros,M,GRE,['Men -90 kg'],5/8/1996,Personal: Tsagaraev Kazbek (RUS).<br>Club: Alik Bekuzarov (RUS).<br>National: Nikos Iliadis (GRE)
1961332,MARAMENIDIS Kameron Alexandros,M,GRE,"[""Men's Kite""]",4/6/2002,Personal: Ed Vieytes (USA).<br>Physiotherapist: Maxime Giulis (USA).<br>Mental Coach: Brad Gilbert (USA)
1961342,SPANAKI Ariadni Paraskevi,F,GRE,['Mixed Dinghy'],13/3/2001,Andreas Papadopoulos (GRE)
1961343,SPANAKIS Odysseas Emmanouil,M,GRE,['Mixed Dinghy'],4/2/2003,Andreas Papadopoulos (GRE)
1961345,KORAKAKI Anna,F,GRE,['10m Air Pistol Women' '25m Pistol Women'],8/4/1996,Anastassios Korakakis (GRE) - her father
